sid,n_cand,n_keep,n_lowtissue,n_pen,frac_lowtissue,frac_keep,n_lost_cancer_tiles,max_lost_cancer,max_kept_cancer
117322874280,127,93,34,0,0.2677165354330709,0.7322834645669292,6,9.9106,50.4883
11987580ef3e,125,103,21,1,0.168,0.824,13,12.3276,71.8369
11a621fdaec9,171,135,35,0,0.2046783625730994,0.7894736842105263,20,14.8636,73.8892
11a715facad7,129,113,16,0,0.12403100775193798,0.875968992248062,0,0.0,60.3424
11acf00f7aba,300,158,35,107,0.11666666666666667,0.5266666666666666,1,7.9956,72.966
11cd4062d15d,147,101,7,39,0.047619047619047616,0.6870748299319728,2,2.4216,75.0153
11d510d28015,328,253,75,0,0.22865853658536586,0.7713414634146342,42,14.4455,47.3312
11f1519eb38e,180,121,36,23,0.2,0.6722222222222223,2,5.2155,69.8212
11f9b8c48b80,212,153,38,21,0.1792452830188679,0.7216981132075472,7,9.697,71.756
11fb56dd38d8,52,32,20,0,0.38461538461538464,0.6153846153846154,3,8.1863,47.908
120f3222f28a,108,66,42,0,0.3888888888888889,0.6111111111111112,0,0.0,0.0
1215adafbc41,91,49,42,0,0.46153846153846156,0.5384615384615384,0,0.0,0.0
1216c13ad239,82,49,33,0,0.4024390243902439,0.5975609756097561,0,0.0,0.0
122bad4033a2,88,46,20,22,0.22727272727272727,0.5227272727272727,0,0.0,0.0
12493fb2b3ab,265,191,67,7,0.2528301886792453,0.720754716981132,3,7.3639,61.795
125ed8b10ae6,128,97,31,0,0.2421875,0.7578125,15,8.7158,59.1888
12691983b96a,103,62,41,0,0.39805825242718446,0.6019417475728155,0,0.0,0.0
126ab775290f,216,148,25,43,0.11574074074074074,0.6851851851851852,2,4.0237,73.4848
128ade97a27c,170,109,38,23,0.2235294117647059,0.6411764705882353,4,7.9361,57.4234
129065b74e13,221,186,35,0,0.1583710407239819,0.8416289592760181,12,6.8024,45.6741
12942b14ee8c,199,169,24,6,0.12060301507537688,0.8492462311557789,8,11.5158,74.2722
12a318e597b0,60,38,20,2,0.3333333333333333,0.6333333333333333,11,13.4903,68.5425
12d5dea1bb9e,148,107,41,0,0.27702702702702703,0.722972972972973,24,17.2928,97.084
130019276ea4,225,166,47,12,0.2088888888888889,0.7377777777777778,15,12.9684,72.9797
1307e25950ec,197,146,51,0,0.25888324873096447,0.7411167512690355,13,7.0587,55.5435
130e070fe606,108,82,24,2,0.2222222222222222,0.7592592592592593,11,10.9406,49.7925
1329fffac998,174,119,55,0,0.3160919540229885,0.6839080459770115,14,12.1521,65.477
134160267bee,161,120,38,3,0.2360248447204969,0.7453416149068323,14,6.1264,65.3183
134b29504e87,163,114,48,1,0.294478527607362,0.6993865030674846,1,3.0792,53.9398
134d69e06d39,185,143,42,0,0.22702702702702704,0.772972972972973,28,17.1005,85.5728
1355acd8e479,190,137,53,0,0.2789473684210526,0.7210526315789474,0,0.0,0.0
135e69f222d3,77,50,27,0,0.35064935064935066,0.6493506493506493,1,6.1111,49.4003
1364c10e1e7f,86,51,16,19,0.18604651162790697,0.5930232558139535,3,16.6397,92.5995
13676e50355c,119,80,39,0,0.3277310924369748,0.6722689075630253,12,12.6144,90.8035
136cae2844e9,150,98,24,28,0.16,0.6533333333333333,7,8.3878,79.3625
137424bd3da8,291,221,66,4,0.2268041237113402,0.7594501718213058,0,0.0,47.8134
13813facc985,242,172,65,5,0.26859504132231404,0.7107438016528925,7,2.9129,54.9438
1392751dc2ff,128,88,40,0,0.3125,0.6875,0,0.0,0.0
139aa5db6376,280,215,65,0,0.23214285714285715,0.7678571428571429,0,0.0,0.0
139cb12bffe8,301,209,92,0,0.30564784053156147,0.6943521594684385,12,15.2237,71.2753
13a2f4b3f904,140,109,31,0,0.22142857142857142,0.7785714285714286,10,11.8179,76.3748
13e0eb0bb20a,213,160,53,0,0.24882629107981222,0.7511737089201878,16,13.2111,67.4423
13e54c704fc2,124,77,47,0,0.3790322580645161,0.6209677419354839,0,0.0,0.0
13f815f5a33a,94,33,24,37,0.2553191489361702,0.35106382978723405,0,0.0,21.8033
140543a4d39b,263,195,66,2,0.2509505703422053,0.7414448669201521,0,0.0,0.0
1406f6f2b430,194,145,49,0,0.25257731958762886,0.7474226804123711,21,15.5167,80.835
141c3b4a9a4a,25,16,6,3,0.24,0.64,4,9.3369,73.4192
142bb88e0db1,272,173,43,55,0.15808823529411764,0.6360294117647058,3,6.7169,84.6802
1439d6813f1d,78,47,31,0,0.3974358974358974,0.6025641025641025,7,6.8878,43.1458
1443a8d2509e,177,131,46,0,0.2598870056497175,0.7401129943502824,9,8.0612,52.3361
144b7114a9ff,72,45,27,0,0.375,0.625,0,0.0,0.0
145ae6f948b3,99,72,27,0,0.2727272727272727,0.7272727272727273,10,10.82,66.1163
145c74333d68,215,170,45,0,0.20930232558139536,0.7906976744186046,15,17.6956,89.1632
146767f7d93d,218,149,57,11,0.26146788990825687,0.6834862385321101,2,6.9717,48.7244
146fdf9cb391,247,204,43,0,0.17408906882591094,0.8259109311740891,11,7.1732,59.4376
147269cb7bcf,162,114,45,3,0.2777777777777778,0.7037037037037037,0,0.0,37.5168
148121423c7b,177,117,48,12,0.2711864406779661,0.6610169491525424,13,10.8093,65.4083
148fe91d0372,155,118,37,0,0.23870967741935484,0.7612903225806451,5,6.7581,50.8209
149013f5cddc,243,180,63,0,0.25925925925925924,0.7407407407407407,8,6.572,52.8046
1496bd10b5eb,205,165,38,0,0.18536585365853658,0.8048780487804879,7,7.3715,66.8137
149fd3c5d3ed,187,123,64,0,0.3422459893048128,0.6577540106951871,1,14.0503,12.7274
14b6e5e738ed,254,193,59,2,0.23228346456692914,0.7598425196850394,3,1.4633,63.7085
14cff64d674f,147,87,60,0,0.40816326530612246,0.5918367346938775,9,10.1074,64.3707
15081ecc0dd0,150,105,45,0,0.3,0.7,0,0.0,0.0
150b3dd8a427,154,86,66,0,0.42857142857142855,0.5584415584415584,10,14.2059,60.2936
1517ef21c1a7,309,237,68,4,0.22006472491909385,0.7669902912621359,2,3.1662,58.9401
151fd14ad2de,241,192,49,0,0.2033195020746888,0.7966804979253111,5,7.9041,75.2777
1521d8add603,269,195,54,20,0.20074349442379183,0.724907063197026,0,0.0,44.2917
153b44164879,142,109,33,0,0.2323943661971831,0.7676056338028169,14,17.5323,83.6884
1553a517c286,119,81,38,0,0.31932773109243695,0.680672268907563,2,2.1133,37.709
15a3396c7f12,57,35,14,8,0.24561403508771928,0.6140350877192983,6,16.864,85.9879
15a6a06636e0,119,71,46,0,0.3865546218487395,0.5966386554621849,16,12.5214,60.8841
15be10044a3e,113,100,13,0,0.11504424778761062,0.8849557522123894,1,5.4245,58.9996
15d988a363c6,306,205,87,14,0.28431372549019607,0.6699346405228758,19,11.7462,88.8901
15ea2d5d326f,227,169,58,0,0.2555066079295154,0.7444933920704846,16,13.1836,81.9656
15ee33d8a284,145,110,35,0,0.2413793103448276,0.7586206896551724,4,4.7989,57.9163
160a477ebf10,247,167,29,50,0.11740890688259109,0.6761133603238867,8,10.5743,80.246
160a724e4f6c,192,125,40,27,0.20833333333333334,0.6510416666666666,0,0.0,33.7845
16245569965b,245,176,69,0,0.2816326530612245,0.7183673469387755,0,0.0,57.4081
16272df65f00,41,30,11,0,0.2682926829268293,0.7317073170731707,10,12.4176,75.8835
162cd4fc0548,309,170,27,111,0.08737864077669903,0.5501618122977346,10,7.4615,68.3502
1665277114b8,53,38,15,0,0.2830188679245283,0.7169811320754716,6,14.2166,67.0868
166631bd73e5,46,31,15,0,0.32608695652173914,0.6739130434782609,2,3.923,45.0134
166f7618e2d9,294,195,71,28,0.24149659863945577,0.6632653061224489,23,12.5458,85.2081
167ff6e9aa4e,132,99,28,5,0.21212121212121213,0.75,3,7.0084,55.9662
169d9147cecd,50,34,16,0,0.32,0.68,6,15.1611,72.5967
16a9e8227156,131,97,34,0,0.2595419847328244,0.7404580152671756,9,6.7825,62.0117
16cc34b16c0b,181,149,20,12,0.11049723756906077,0.8232044198895028,7,5.0873,61.293
16d60f4cf354,166,119,47,0,0.28313253012048195,0.7168674698795181,2,8.432,62.7319
16d80dbe6d4b,306,226,80,0,0.26143790849673204,0.738562091503268,35,12.8265,70.2301
170c91c20664,44,33,10,1,0.22727272727272727,0.75,0,0.0,0.0
171f7bcb6ead,147,107,40,0,0.272108843537415,0.7278911564625851,8,8.7372,46.1121
17234e71a8ef,190,141,47,2,0.24736842105263157,0.7421052631578947,5,4.6768,72.4289
17364682bc01,65,51,14,0,0.2153846153846154,0.7846153846153846,0,0.0,0.0
173b49fe81af,139,101,38,0,0.2733812949640288,0.7266187050359713,9,12.8983,77.0462
173f4e37ce15,60,39,21,0,0.35,0.65,3,13.5895,88.7512
1748c4d7cfd4,236,180,56,0,0.23728813559322035,0.7627118644067796,14,16.156,68.486
17537cf7df9f,159,98,31,30,0.1949685534591195,0.6163522012578616,2,5.0186,41.7664
177832eff75d,157,108,49,0,0.31210191082802546,0.6878980891719745,13,12.2772,64.563
1784ab09ff0d,132,86,32,14,0.24242424242424243,0.6515151515151515,1,6.4133,29.0009
17a486c92526,188,143,38,7,0.20212765957446807,0.7606382978723404,7,3.4744,72.7615
17ae9e54799a,175,124,51,0,0.2914285714285714,0.7085714285714285,0,0.0,0.0
17b83466a22a,153,104,49,0,0.3202614379084967,0.6797385620915033,0,0.0,0.0
17bf343efd84,62,33,23,6,0.3709677419354839,0.532258064516129,11,9.6298,53.8116
17ce197283f3,118,86,32,0,0.2711864406779661,0.7288135593220338,1,1.5625,44.339
17ceaa3198ac,224,159,52,13,0.23214285714285715,0.7098214285714286,11,13.1622,70.8023
17e370eedaa1,133,103,22,8,0.16541353383458646,0.7744360902255639,7,10.434,55.7327
17f368585f7e,135,82,17,36,0.1259259259259259,0.6074074074074074,4,5.8304,59.5856
180e2320aefb,143,89,12,42,0.08391608391608392,0.6223776223776224,3,9.0042,70.7367
18157fa5a744,250,170,52,28,0.208,0.68,20,13.1104,74.3073
1836f6539ccc,536,408,128,0,0.23880597014925373,0.7611940298507462,9,17.3782,68.306
1844a09c66e3,131,85,46,0,0.3511450381679389,0.648854961832061,13,12.6419,61.5936
184a184ac82d,207,155,43,9,0.20772946859903382,0.748792270531401,13,12.2269,59.9945
184ade4deb68,127,91,36,0,0.28346456692913385,0.7165354330708661,8,12.4191,74.0555
18533bc08197,73,44,27,2,0.3698630136986301,0.6027397260273972,0,0.0,0.0
1866ab99cc02,226,159,36,31,0.1592920353982301,0.7035398230088495,5,3.27,66.5024
1879de2690c2,192,91,27,74,0.140625,0.4739583333333333,0,0.0,42.5705
1894dd1e67dd,97,66,31,0,0.31958762886597936,0.6804123711340206,0,0.0,0.0
1896b6365067,162,88,5,69,0.030864197530864196,0.5432098765432098,1,1.033,66.2033
18a3bb8a5a0e,278,221,57,0,0.20503597122302158,0.7949640287769785,17,9.7916,68.6462
18e8d0f06945,203,170,33,0,0.1625615763546798,0.8374384236453202,7,7.0618,60.9009
18eb49f9b5f5,165,132,33,0,0.2,0.8,5,7.8186,55.2017
192ef6b5c13c,184,133,49,2,0.266304347826087,0.7228260869565217,14,9.0973,60.6125
1932ff2c873d,160,85,44,29,0.275,0.53125,6,13.9893,68.4769
1955abe61aaf,229,168,61,0,0.2663755458515284,0.7336244541484717,13,10.6354,77.7283
19638106770d,174,128,46,0,0.26436781609195403,0.735632183908046,0,0.0,0.0
196f3b66be71,171,118,51,2,0.2982456140350877,0.6900584795321637,1,4.1214,52.9602
198fa06f052f,134,99,35,0,0.26119402985074625,0.7388059701492538,12,14.8849,67.244
19963a5a3c42,117,85,29,3,0.24786324786324787,0.7264957264957265,11,17.1021,73.6954
19cd8d165752,155,111,44,0,0.2838709677419355,0.7161290322580646,11,5.9875,56.9244
19f3f3265bd8,173,102,43,28,0.24855491329479767,0.5895953757225434,0,0.0,0.0
1a09038fa60d,192,138,54,0,0.28125,0.71875,19,12.8967,72.1741
1a0f9b33bff0,131,89,33,9,0.25190839694656486,0.6793893129770993,0,0.0,0.0
1a1229aa03a9,228,137,74,17,0.32456140350877194,0.6008771929824561,7,11.7538,67.1585
1a2aac625091,200,137,63,0,0.315,0.685,1,2.1042,64.9231
1a33d8ea1893,188,132,43,13,0.22872340425531915,0.7021276595744681,9,5.8182,63.1866
1a4aaf5d3dbf,202,156,46,0,0.22772277227722773,0.7722772277227723,23,15.6982,81.7719
1a4ca4766f17,203,152,51,0,0.2512315270935961,0.7487684729064039,16,8.2932,61.8469
1a66b4d3dbb1,173,140,33,0,0.1907514450867052,0.8092485549132948,20,20.7428,85.2219
1a789c6c69c6,180,144,36,0,0.2,0.8,24,15.5945,64.9689
1a9dc3df5b76,183,124,36,23,0.19672131147540983,0.6775956284153005,10,5.8563,59.14
1aaa3e8a1b4a,185,135,48,2,0.2594594594594595,0.7297297297297297,3,2.6672,32.2128
1ab5733eafcd,196,138,57,1,0.29081632653061223,0.7040816326530612,0,0.0,0.0
1abb6882a5cb,140,103,37,0,0.2642857142857143,0.7357142857142858,0,0.0,0.0
1ac5fed19cf6,142,102,40,0,0.28169014084507044,0.7183098591549296,3,10.5362,35.7559
1ad3541a3fe6,112,72,21,19,0.1875,0.6428571428571429,5,3.981,64.653
1ad725c53a59,189,158,31,0,0.164021164021164,0.8359788359788359,0,0.0,0.0
1ae5bb38e69e,171,115,28,28,0.16374269005847952,0.672514619883041,9,13.3224,71.2021
1afb7eb81430,99,64,31,4,0.31313131313131315,0.6464646464646465,11,10.1562,60.5225
1b04602fffd6,100,78,18,4,0.18,0.78,2,4.6555,59.819
1b0ad4aabcc4,58,37,21,0,0.3620689655172414,0.6379310344827587,0,0.0,0.0
1b117dcc119e,156,96,33,27,0.21153846153846154,0.6153846153846154,0,0.0,0.0
1b176c904926,265,199,66,0,0.2490566037735849,0.7509433962264151,37,16.0172,73.6435
1b1d9451010f,186,153,33,0,0.1774193548387097,0.8225806451612904,13,8.168,61.8668
1b323176137e,88,57,13,18,0.14772727272727273,0.6477272727272727,7,9.1675,75.8057
1b395ce8fd3e,193,155,37,1,0.19170984455958548,0.8031088082901554,6,13.0081,57.2021
1b6ada2e6a39,93,59,23,11,0.24731182795698925,0.6344086021505376,2,3.2791,49.4095
1b86a85640e5,219,169,38,12,0.1735159817351598,0.771689497716895,5,4.0909,71.6522
1b95a0c32503,225,171,51,3,0.22666666666666666,0.76,30,13.9847,73.2956
1bc342d4ebef,305,228,77,0,0.25245901639344265,0.7475409836065574,0,0.0,48.7183
1bd161a24fc6,165,120,40,5,0.24242424242424243,0.7272727272727273,9,6.1981,43.0054
1bd7ebd175fe,249,184,63,2,0.25301204819277107,0.7389558232931727,0,0.0,59.4086
1bdf2c81b6b6,130,86,37,7,0.2846153846153846,0.6615384615384615,13,15.7898,70.2988
1be5a513d61c,155,117,38,0,0.24516129032258063,0.7548387096774194,8,10.7422,58.8608
1bf0cb1e3f0b,122,81,20,21,0.16393442622950818,0.6639344262295082,2,4.1336,65.0024
1c0fbb1d600f,92,47,9,36,0.09782608695652174,0.5108695652173914,1,4.1,66.3132
1c239449d7f8,250,157,58,35,0.232,0.628,21,12.4756,86.7523
1c3080e8967b,139,104,35,0,0.2517985611510791,0.7482014388489209,4,7.3166,53.8986
1c36c6b2d051,195,148,47,0,0.24102564102564103,0.7589743589743589,1,1.3809,52.6642
1c3cb1efbcd0,265,194,44,27,0.1660377358490566,0.7320754716981132,15,9.7992,63.7848
1c4653246dc7,41,32,9,0,0.21951219512195122,0.7804878048780488,5,8.9767,86.2885
1c6073151697,167,114,45,7,0.2694610778443114,0.6826347305389222,14,12.999,71.8582
1c63335d177c,239,186,34,19,0.14225941422594143,0.7782426778242678,3,2.7756,64.3845
1c6e04c29601,208,166,32,10,0.15384615384615385,0.7980769230769231,14,7.811,60.4492
1c8a65cafba1,93,58,26,9,0.27956989247311825,0.6236559139784946,2,2.005,63.8184
1c96795fe1c1,186,138,34,14,0.1827956989247312,0.7419354838709677,6,8.4167,55.1361
1c9bf14436cc,196,130,30,36,0.15306122448979592,0.6632653061224489,1,1.3702,37.2345
1cb4a7d35945,93,60,33,0,0.3548387096774194,0.6451612903225806,0,0.0,0.0
1cb56f571749,214,166,48,0,0.22429906542056074,0.7757009345794392,11,9.5261,68.6691
1cdd6def1e30,145,105,36,4,0.2482758620689655,0.7241379310344828,7,6.0669,72.8149
1cf5843c2a55,238,189,29,20,0.12184873949579832,0.7941176470588235,2,2.1027,47.9355
1d05f36a330d,184,125,51,8,0.27717391304347827,0.6793478260869565,0,0.0,0.0
1d09b5fc1bf2,216,144,38,34,0.17592592592592593,0.6666666666666666,2,5.368,57.5943
1d0aa0b565ed,172,131,27,14,0.1569767441860465,0.7616279069767442,6,6.9855,59.1827
1d1163f72094,196,150,46,0,0.23469387755102042,0.7653061224489796,0,0.0,0.0
1d2e39029f1d,115,89,26,0,0.22608695652173913,0.7739130434782608,15,20.1584,90.4022
1d2f6f79ee18,61,45,13,3,0.21311475409836064,0.7377049180327869,1,3.3936,73.0988
1d311ab3363f,171,125,37,9,0.21637426900584794,0.7309941520467836,10,12.7472,85.5576
1d3388903749,132,87,22,23,0.16666666666666666,0.6590909090909091,7,9.8618,81.4545
1d363430fe95,237,164,73,0,0.3080168776371308,0.6919831223628692,16,13.4033,71.0739
1d3d8045a449,115,84,25,6,0.21739130434782608,0.7304347826086957,7,13.5757,81.2897
1d432fcf3147,17,10,7,0,0.4117647058823529,0.5882352941176471,0,0.0,0.0
1d435035f56a,157,115,42,0,0.267515923566879,0.732484076433121,0,0.0,0.0
1d46f4df1dfd,189,135,50,4,0.26455026455026454,0.7142857142857143,19,11.9934,64.3814
1d4fe16db48e,191,137,52,2,0.27225130890052357,0.7172774869109948,9,10.5362,63.0219
1d5d638e2552,297,185,53,59,0.17845117845117844,0.622895622895623,14,8.9355,70.932
1d735506b1d8,304,224,45,35,0.14802631578947367,0.7368421052631579,8,14.0976,83.6334
1d7d62aa2c34,179,102,19,58,0.10614525139664804,0.5698324022346368,1,5.4398,49.3973
1d8de93e7c63,187,142,31,14,0.1657754010695187,0.7593582887700535,5,7.5836,69.8456
1d93f2db56a4,185,131,54,0,0.2918918918918919,0.7081081081081081,0,0.0,0.0
1dbfecc5bf24,288,199,42,47,0.14583333333333334,0.6909722222222222,1,1.088,33.374
1dd5326b6778,48,37,11,0,0.22916666666666666,0.7708333333333334,1,5.3696,35.0845
1dd5d88d1e93,241,172,61,8,0.25311203319502074,0.7136929460580913,2,7.5775,65.6677
1dd805b05725,180,123,31,26,0.17222222222222222,0.6833333333333333,0,0.0,0.0
1dd96a0c9793,236,183,53,0,0.2245762711864407,0.7754237288135594,33,17.627,71.6583
1dda4dfc7a97,171,137,34,0,0.19883040935672514,0.8011695906432749,10,6.665,56.3126
1df32b02eaa3,178,128,40,10,0.2247191011235955,0.7191011235955056,3,5.4413,53.9963
1df63c491243,119,92,25,2,0.21008403361344538,0.773109243697479,3,2.8931,50.5676
1df857f30247,156,111,29,16,0.1858974358974359,0.7115384615384616,8,10.3653,74.0845
1e0379988bc4,142,97,25,20,0.176056338028169,0.6830985915492958,7,6.1783,66.7648
1e0ad5923738,115,83,32,0,0.2782608695652174,0.7217391304347827,16,19.3924,85.8856
1e1862f89278,190,142,28,20,0.14736842105263157,0.7473684210526316,0,0.0,2.6062
1e1abceed266,127,102,25,0,0.1968503937007874,0.8031496062992126,2,7.1243,53.1693
1e1f00a9410f,207,162,38,7,0.18357487922705315,0.782608695652174,6,11.1282,45.8282
1e2344910456,248,204,44,0,0.1774193548387097,0.8225806451612904,8,15.7608,84.5657
1e3397833ac1,176,122,54,0,0.3068181818181818,0.6931818181818182,17,14.4592,62.6602
1e4a12af1b4c,184,131,53,0,0.28804347826086957,0.7119565217391305,0,0.0,0.0
1e644a98460e,141,111,30,0,0.2127659574468085,0.7872340425531915,7,13.1714,88.1622
1e73a4d3e89d,164,113,19,32,0.11585365853658537,0.6890243902439024,2,7.0587,53.3859
1e781756a0e9,228,176,50,2,0.21929824561403508,0.7719298245614035,15,10.5911,57.4326
1e820904c1e4,154,119,35,0,0.22727272727272727,0.7727272727272727,19,12.5641,67.894
1e840659f5bf,46,30,16,0,0.34782608695652173,0.6521739130434783,0,0.0,51.4694
1eab1d74f5c9,159,119,40,0,0.25157232704402516,0.7484276729559748,12,11.1923,61.6653
1eac3c664f2d,214,164,50,0,0.2336448598130841,0.7663551401869159,21,16.4856,74.6658
1ebba2e4d644,146,111,35,0,0.23972602739726026,0.7602739726027398,19,17.2302,91.3544
1ebc8e2c122b,108,80,25,3,0.23148148148148148,0.7407407407407407,3,1.918,28.7552
1ec31c0ef1a9,76,50,26,0,0.34210526315789475,0.6578947368421053,0,0.0,13.2416
1ed6debd60cc,217,148,67,2,0.3087557603686636,0.6820276497695853,0,0.0,0.0
1ee1681eddf2,58,40,18,0,0.3103448275862069,0.6896551724137931,0,0.0,0.0
1f060ebd06b1,127,83,44,0,0.3464566929133858,0.6535433070866141,12,9.8236,44.4839
1f1440204eba,178,136,33,9,0.1853932584269663,0.7640449438202247,0,0.0,0.0
1f16f094f548,236,193,41,2,0.17372881355932204,0.8177966101694916,27,13.9465,79.3472
1f43e244b01c,97,42,11,44,0.1134020618556701,0.4329896907216495,0,0.0,73.8068
1f60da87c355,132,91,37,4,0.2803030303030303,0.6893939393939394,6,14.27,54.5319
1f6da112dfe5,284,133,57,94,0.2007042253521127,0.46830985915492956,13,14.9185,74.8672
1f722fff9898,112,73,39,0,0.3482142857142857,0.6517857142857143,0,0.0,0.0519
1f73af67719c,150,94,56,0,0.37333333333333335,0.6266666666666667,8,12.3047,51.2833
1f7819845dfc,188,134,54,0,0.2872340425531915,0.7127659574468085,25,15.6281,85.0296
1f80aa9a268b,205,153,52,0,0.25365853658536586,0.7463414634146341,22,14.9918,73.5901
1f86b6a52648,201,147,50,4,0.24875621890547264,0.7313432835820896,0,0.0,0.0
1f8b5cd484f0,146,109,37,0,0.2534246575342466,0.7465753424657534,7,11.5326,70.0699
1f8c98a43c6e,289,182,19,87,0.0657439446366782,0.629757785467128,5,6.4102,89.1205
1fa5537c8bba,43,28,15,0,0.3488372093023256,0.6511627906976745,0,0.0,13.7238
1fc02c67c10d,238,163,75,0,0.31512605042016806,0.6848739495798319,14,11.8881,61.0565
1fc2550b52a9,125,91,34,0,0.272,0.728,14,14.9506,68.0099
1febe89c0174,161,119,29,13,0.18012422360248448,0.7391304347826086,4,3.9139,61.1786
1ff3c2c6abd7,130,92,38,0,0.2923076923076923,0.7076923076923077,3,3.5248,42.8482
2009aa01bb16,218,169,49,0,0.22477064220183487,0.7752293577981652,26,14.7507,73.9349
20295d0f4917,44,28,9,6,0.20454545454545456,0.6363636363636364,6,10.8429,72.583
203256da67cb,282,208,29,45,0.10283687943262411,0.7375886524822695,0,0.0,28.9886
20340e3ee5bd,139,97,42,0,0.302158273381295,0.697841726618705,5,3.5019,55.8914
203c6d9817fc,200,147,50,3,0.25,0.735,2,4.7745,45.4498
204a1ddef158,178,141,33,4,0.1853932584269663,0.7921348314606742,7,15.2374,62.1826
20546599b4a5,127,89,28,10,0.2204724409448819,0.7007874015748031,14,13.6292,78.9673
205afeef1c18,211,165,46,0,0.21800947867298578,0.7819905213270142,10,13.652,66.8564
2071295e7aaa,84,67,17,0,0.20238095238095238,0.7976190476190477,0,0.0,0.0
208025030fed,249,146,51,52,0.20481927710843373,0.5863453815261044,20,9.7656,68.8553
20a39638af25,183,138,25,20,0.1366120218579235,0.7540983606557377,8,4.718,83.0872
20a8699c8e43,204,153,40,11,0.19607843137254902,0.75,6,5.1941,73.6511
20be7c34058e,223,172,50,1,0.2242152466367713,0.7713004484304933,0,0.0,53.9139
20c05ea5426b,142,102,40,0,0.28169014084507044,0.7183098591549296,15,7.5546,63.3987
20ec7cf1e184,93,70,17,6,0.1827956989247312,0.7526881720430108,8,13.2812,70.99
20f97907e71d,130,90,40,0,0.3076923076923077,0.6923076923076923,16,14.1174,57.7591
20fe45e5ea30,161,112,49,0,0.30434782608695654,0.6956521739130435,18,16.8762,88.9633
2102cdaee128,194,149,45,0,0.23195876288659795,0.7680412371134021,18,10.8398,65.744
210411ec362d,194,142,52,0,0.26804123711340205,0.7319587628865979,22,9.9731,69.0689
211a6f165958,144,108,30,6,0.20833333333333334,0.75,4,16.4474,67.0822
2131ddffffd2,85,54,16,15,0.18823529411764706,0.6352941176470588,0,0.0,0.0
213e65c07731,120,91,29,0,0.24166666666666667,0.7583333333333333,9,12.1078,79.5914
