id_a,id_b,cos,rank_a_to_b,rank_b_to_a,best_rank,mutual_top3,isup,split_a,split_b,cross_split,group_a,group_b,verdict
5e165e0f062426606dc1b5c217689129,83f94c8caeae1de1d931051fd1dec5c6,0.9684,2,11,2,False,1,test,train,True,159,1340,
04952a4d6f0309a8a317a56ad88d9145,1f86b6a526481bc5d2ca18d94f94f062,0.9683,3,6,3,False,0,train,val,True,1192,231,
08a8d48ec979f002383f336d988673ca,492bf65046ad2ac9f710930418b15a75,0.9683,2,4,2,False,0,val,train,True,320,701,
0c6c14ee4d822472a576f1f6650d79f0,97a072070bccd353b385580daed8b3f5,0.9683,3,3,3,True,3,train,test,True,474,691,
22d0fa89e2f644d9c6ef77735619d760,69e6550df1d1713b0bde6c627c42deab,0.9683,2,3,2,True,3,test,train,True,28,1340,
30714dc10ad30cb8cda2ed487ebd4934,84ea71bf97d02addf393ea467a336996,0.9683,2,2,2,True,2,test,val,True,284,325,
3cb832450f38c16278b3c78d15f7be7f,6b69560eba8205a182f996d752402036,0.9683,2,2,2,True,0,val,train,True,828,245,
41785d75132693f972b4f95b0f4e5e95,5bc396007c667e5fec6587d07a9af93e,0.9682,2,25,2,False,0,test,train,True,81,1061,
479c67e60b431a189c31e65be43f3741,64649896d23df686ff9bb201501a40e3,0.9682,3,2,2,True,5,train,val,True,123,1324,
7788ddca67e3faf4da246eacc60675a3,e55c0c51b9ec0963d74029d2de84f85a,0.9682,19,2,2,False,0,train,val,True,636,1130,
0ef695aff0f8378645f8de807856cc0c,92e65cdbae33b846328b01eefe907fff,0.9681,2,11,2,False,0,test,train,True,673,1200,
60f316434ad13b545269024f949698cc,88fcb6de1ead418b238f198a635179c0,0.9681,2,3,2,True,4,test,train,True,556,1298,
1e781756a0e97724ca9592a7a9d8623d,e424946aa014c140468320fda4683cb4,0.9681,7,2,2,False,1,train,test,True,53,1114,
49a0c86e2a3844bf8173990d5a5ad279,db5eaab164a4b81f27444d1c80bc33ee,0.968,30,3,3,False,0,val,train,True,265,911,
e0d6698a658131c2240e15cf4f40efa1,e55c0c51b9ec0963d74029d2de84f85a,0.968,17,3,3,False,0,train,val,True,1076,1130,
9c848808794be6026fe4166547f40293,f93148f68ff93c84d40d566a6cd1dbab,0.968,4,2,2,False,2,val,test,True,888,1381,
3cb832450f38c16278b3c78d15f7be7f,9f8dfe7b06ca41af4fa89f7deaf3b050,0.9679,3,4,3,False,0,val,train,True,828,1252,
6be53a9c6190b5a9240fac9b5b5eef58,f13cd8ec6e6fde523a0a065b62086d3c,0.9679,2,3,2,True,2,train,val,True,1345,1278,
1392751dc2ff4e148c89fe975c5a505b,8f4163f9e76ce4d47678985228bace09,0.9679,5,2,2,False,0,train,test,True,10,385,
09271f0045c19ac6179771054455b2ce,6ea2b59534558f0d4b86d1a3891d611d,0.9678,2,15,2,False,0,val,train,True,26,470,
24c1e1cef9fbcbd82978ebe7d14334cb,b81f068ea8c90ec259cf9212bbc24c22,0.9678,3,2,2,True,3,train,test,True,30,667,
531a7f47d8e6e7733e86000e5f793168,c549a1ab70c4de9755941eb6269e13f6,0.9678,2,2,2,True,5,train,test,True,123,800,
0dccbb58add854759951038d5ee736ab,166631bd73e53e8ebb1ab844dcd6d3dd,0.9677,30,3,3,False,1,train,test,True,1429,12,
2470531626032d9f836359f11fd4fdf7,ab1f4d1aa956de906fa909f5fee8fbee,0.9677,2,8,2,False,0,test,val,True,59,561,
7e7c7d39cc9b962c510facf7b92e676d,f6f6fd84d5275c9f2caa8edb15141607,0.9677,4,2,2,False,1,val,test,True,289,1350,
5252182ded15f6179aba4b367c0215dc,c7e159377563c722314bcef3e9537c10,0.9676,7,2,2,False,0,test,train,True,429,826,
8845e2a5497b43f86bb2ff4b8a0abd97,b13de5e3add05a187e393d0eef314891,0.9675,3,5,3,False,3,train,test,True,351,611,
2470531626032d9f836359f11fd4fdf7,30a54c050c9eb531d2709b05ede484ce,0.9674,3,39,3,False,0,test,train,True,59,1183,
3111867f5335731289a4feb3db5644b7,4648da3952ca9db5259d110694b9ea8d,0.9674,2,2,2,True,2,train,val,True,0,89,
80e4dd1d33d2559f42068e45284d527f,eb6d35c149072c75cee433ec81ba7c49,0.9674,2,5,2,False,0,val,train,True,713,1202,
765ac70e1d7527d06ecb6f5b7fb2247a,992494d03126bd7ffb678ab8f685a854,0.9674,8,2,2,False,0,train,test,True,1385,432,
a44fd7663c5ae9bfd375e6dc75b497f6,ee3cb4950320fa16061f3f3519f8e08e,0.9674,3,43,3,False,1,val,train,True,924,1235,
05c4384280a459216bca38ea2a9230ec,cab3be5d1206bf586249afffb74ab846,0.9674,6,2,2,False,1,train,val,True,445,851,
35e8dd323072ad8efa1ae1db44921669,a0a19caa7f2b6ff84b3e5cf0aa3fc68e,0.9673,2,10,2,False,0,test,train,True,59,1183,
9df49d12d43e709cb6b1f4c5878e8917,ce8f7d335ba01839ce10eaff44daff42,0.9673,15,2,2,False,2,train,val,True,1472,888,
8c64bb74f16d4a6c44c9b8ea5dee8543,c6d58607cc6aeb36e4c1d65fed824e84,0.9672,2,3,2,True,1,test,train,True,1135,1348,
7a2980fb744ca6ea7a9b5d9fa4d838bb,9e40b83c6ac2b92e2426b717ed1a200e,0.9672,4,3,3,False,4,val,train,True,275,460,
08abd36dda089b53088bb7bf7558336a,644009d197e73a26659353807e116e84,0.9671,2,2,2,True,2,train,val,True,305,185,
3858dedc8e091fc0315c50e7f8d74a56,58c59865a2b61e6dcd15fdd75c03f8ce,0.9671,3,3,3,True,1,val,train,True,647,1074,
4b9636cb1e3f5012072099379e9af72e,e0ca5e9b18d9d563d7b6a4fe3d919f89,0.967,2,5,2,False,0,val,train,True,102,1075,
7788ddca67e3faf4da246eacc60675a3,8001484017154333b90372d0055508b8,0.967,24,2,2,False,0,train,test,True,636,638,
0c841425404c56ae1115867cd37a2bdb,8f4163f9e76ce4d47678985228bace09,0.967,6,3,3,False,0,train,test,True,10,385,
b2de71e7e1619aa395f55e9859849f2f,f6f6fd84d5275c9f2caa8edb15141607,0.967,3,3,3,True,1,val,test,True,1338,1350,
366cff575902d8a3e43cf0634e05d96c,cf28cb8b44e9549b766ece06085f647f,0.967,7,3,3,False,4,train,test,True,327,895,
5cc8a6260ae47db4e4e69717ab8c405e,ab1f4d1aa956de906fa909f5fee8fbee,0.9669,3,11,3,False,0,train,val,True,1183,561,
99cc5f5b9f1a86c14dc1970defb07799,b2de71e7e1619aa395f55e9859849f2f,0.9669,2,4,2,False,1,test,val,True,1350,1338,
0c21345669287d5b299ed8d7d0f6e1c2,531a7f47d8e6e7733e86000e5f793168,0.9668,2,3,2,True,5,test,train,True,800,123,
21d90fcd566bcc6dc30b056ba7675a32,6ea2b59534558f0d4b86d1a3891d611d,0.9668,2,21,2,False,0,val,train,True,26,470,
80b59404657a6290a06e8902430be7fc,992494d03126bd7ffb678ab8f685a854,0.9668,3,3,3,True,0,train,test,True,1385,432,
8299e52f9a53b39407d0950456562add,e3f0542a702cef736b649df9a3a98e8c,0.9668,2,6,2,False,5,test,train,True,326,1281,
1f1440204eba45ff4f999795c7d52040,f1f9aea9e0bb9845704f9871346811aa,0.9668,16,3,3,False,0,train,test,True,1127,1288,
1090bc9626ae4dec99207c3b64a1a050,30714dc10ad30cb8cda2ed487ebd4934,0.9667,3,4,3,False,2,val,test,True,325,284,
40b2f139228855bf5f5551e8bd872ef5,83f94c8caeae1de1d931051fd1dec5c6,0.9667,3,14,3,False,1,test,train,True,159,1340,
08a8d48ec979f002383f336d988673ca,83ff615957c966e2f9defbc4339196a3,0.9667,4,3,3,False,0,val,train,True,320,1217,
33deab5742944fa2f58e248c572f04d1,b4bd3a393ca7c948b7e4d9b42c697fd3,0.9667,20,3,3,False,0,train,val,True,162,660,
6ae06c0101d0cfa56d4ca5c6aaa7750b,7584a04126c380a776b9a27c23ca2a1d,0.9666,2,4,2,False,1,test,train,True,676,872,
80e4dd1d33d2559f42068e45284d527f,d84c84c7e96c8a3609150e6afc1f1186,0.9666,3,2,2,True,0,val,train,True,713,979,
9e5cd1fc52ee72cb0658f1e403aa00ad,c8ea4dc8fe6c8348dcc4db4d01c0c84a,0.9666,2,2,2,True,3,train,test,True,1343,835,
7d86f8993e77d4f99ed19b2965d5067d,f4cc3f49c4bd4fdc3422ed1b8c5c7676,0.9665,3,2,2,True,2,test,val,True,284,1323,
0ef695aff0f8378645f8de807856cc0c,6610773ae6ab13f5fca25de96945cc4c,0.9664,3,3,3,True,0,test,train,True,673,193,
243d8c9814f5982607fd7297137bc801,b2ade8c8cf0f8da5d999e116da8cf41c,0.9664,3,4,3,False,3,test,train,True,28,623,
6ef357192c2530ee54e1bd38a3231e00,75be11818843990c70ba0b6ed753f3c0,0.9664,2,2,2,True,3,test,train,True,234,630,
9d80974f9e453383a53d81a9d5763691,d451ec7b30cdbf594212c1bf7549a212,0.9663,3,17,3,False,1,train,val,True,1458,947,
1d1163f720942d79ca68721d8f634914,bd2272491323c5b546c210316e6209b5,0.9663,39,3,3,False,0,train,val,True,1382,715,
441b527337da4319cf700b6e7da9fa0c,cab3d02d82d55997dfabc99e84516de7,0.9662,2,69,2,False,1,test,train,True,83,1298,
4bf5a250183e162fdabe2e6080a46cce,a1182a350f2f7c5b6d75aacaf5aededc,0.9662,2,2,2,True,0,test,train,True,104,481,
68e6f2bbdbb308624ed004484a1da2b8,8001484017154333b90372d0055508b8,0.9662,38,3,3,False,0,train,test,True,1026,638,
b4ec9258133fcb21d9c99fc2ae9d134e,c0097374d10cd4a1da1c4b1e6a86de64,0.9662,2,28,2,False,0,test,train,True,638,832,
203c6d9817fc00d1b1fdcc6eae2118b4,e61f5f4feabbb1cb6c09a2bd4494b916,0.9662,9,2,2,False,1,train,test,True,740,1135,
08abd36dda089b53088bb7bf7558336a,1afb7eb814308f8491a88398a6068422,0.9661,3,2,2,True,2,train,val,True,305,185,
31f51b7b36414dc9f0ddda7cac67328f,d72dce85f1954fe33809659f9cd14217,0.9661,2,2,2,True,1,test,train,True,1040,414,
20340e3ee5bd16fdb06dabb63079c835,8ed11de0354e0571d6972983dfcefd60,0.9659,2,3,2,True,1,test,train,True,23,51,
c6d58607cc6aeb36e4c1d65fed824e84,e61f5f4feabbb1cb6c09a2bd4494b916,0.9659,6,3,3,False,1,train,test,True,1348,1135,
3a08f79c589a9e1d00a258e86a1331ce,d088f8e0bbd26aeec7525368606a9fd4,0.9658,2,4,2,False,4,val,train,True,219,973,
447ceabf87de7431032ef708132594d5,d2e99d97cea5ba41f7d2e30a221adee4,0.9658,3,4,3,False,5,train,val,True,903,932,
6f23c9de94899d380bd7a075209ef415,e936e9d9d5d3a8136ae9e5c4ae048cdc,0.9658,2,3,2,True,1,val,train,True,388,1412,
b73bbfdac8fa640a792316345615b313,cec81433693d2168ddee15f9bb37dc19,0.9658,2,2,2,True,5,train,val,True,659,890,
98c76020fd2e71039c259365994f76d6,ae0dc2c2d5aed206f4ce5c529684580c,0.9657,2,3,2,True,0,test,train,True,429,126,
1f1440204eba45ff4f999795c7d52040,b4ec9258133fcb21d9c99fc2ae9d134e,0.9657,18,3,3,False,0,train,test,True,1127,638,
adef73f1a19ad047a97ba507c3312798,ffcbb41626c9267c5c20c4804bd5639a,0.9657,51,2,2,False,4,train,test,True,911,1469,
0b2cba7e97daa7f11ededc2ec7d67045,184a184ac82d72d499f99b67d6a1c631,0.9656,10,3,3,False,1,train,val,True,1074,530,
2e8e1273e497a95810ed43ca7eaf09c6,b5ad6c0446b987d1f33df121e2512331,0.9656,3,3,3,True,3,train,test,True,894,859,
5c975e69eee9359ebe8da3f2a376fefb,9f63a48ff9b5d0014f8685e43ad28d80,0.9656,3,3,3,True,5,test,train,True,153,945,
8e244ea370ffdb16c4d50bd271c538a8,e2726cffee3499287c6f87b561dd228d,0.9656,2,2,2,True,5,test,train,True,1439,1096,
2c0e4995c6e82389dc1964ab5ac6a407,9064f0eb9ef8bbb376649033116fc380,0.9656,4,2,2,False,1,train,test,True,518,389,
076737b247cef7064ad6b9f653892026,fe8b4d94ce299ed485c900f05ae508d3,0.9656,61,3,3,False,1,val,train,True,292,1452,
467e6dae0cb2eb1af21e9cc3c602fde7,5456189d4e5c15a790a868b70fd25625,0.9655,3,3,3,True,4,train,val,True,148,275,
644009d197e73a26659353807e116e84,85874a84d6fd4b14d5d9816650a6a17f,0.9655,3,4,3,False,2,val,train,True,185,375,
2be0fecc99253c5c199d478c1f655579,89f418346fc412a6458aaa05a224af3a,0.9655,9,3,3,False,2,train,val,True,206,361,
0e347ad243e4019fad579d3282a730f9,a65a095302fbc94c8e21ae65e1ccd17e,0.9654,2,8,2,False,1,test,train,True,23,1106,
5005f9cc40ba417daf4ceefa86fab751,a27a666f057315f08ce43d8da423e8ea,0.9653,2,2,2,True,1,test,train,True,112,807,
5ed3bb060e0e6d7fe6472f1982e530e9,b13de5e3add05a187e393d0eef314891,0.9653,2,7,2,False,3,train,test,True,161,611,
68825cc3e6cac82167c6c7ccee576b2b,e8544928657b8fbb4fa8d67682ae4ee7,0.9653,3,3,3,True,2,val,train,True,599,1168,
7c846f20f6dadd1b95311d19e120f438,80e4dd1d33d2559f42068e45284d527f,0.9653,3,5,3,False,0,train,val,True,979,713,
5ae2d48a5907763cfad33ce3a1d911f4,c00150f4dde0bf6e3c62c57c33d77731,0.9653,4,2,2,False,1,test,train,True,147,747,
1f16f094f5488694af5785d517bda17b,49adfe9cc766f35827b1db55e01d8cca,0.9652,2,2,2,True,5,val,test,True,121,220,
31a2c62376a98ed5062bbe72a92b3541,a5b9c716881eaccb44574cbcef8f048b,0.9652,5,2,2,False,1,test,train,True,389,518,
a65a095302fbc94c8e21ae65e1ccd17e,a7baba733c9e351d8938a493e9e96480,0.9652,9,2,2,False,1,train,val,True,1106,530,
35e8dd323072ad8efa1ae1db44921669,b604630290e6316c1cbc586733ed08c1,0.9651,3,16,3,False,0,test,train,True,59,1202,
50c1a18ccd556a1cc34f3b21e34fe03d,8c64bb74f16d4a6c44c9b8ea5dee8543,0.9651,2,3,2,True,1,val,test,True,114,1135,
0bc4086b7c5ed0463dde3926f10fc298,0e347ad243e4019fad579d3282a730f9,0.965,11,3,3,False,1,train,test,True,1079,23,
3a5a4b141bdcd49744bc7fbd4f880e22,3ee71993acdc2ab83790ea25fafe319d,0.965,2,3,2,True,1,test,train,True,147,747,
4c7ab20052bb5e2a11e998f4b8936898,6ad78c89d6b8feadad6d3ad85c743e32,0.965,2,3,2,True,4,train,test,True,426,213,
785b6f565b34da9587a5fc441edbd49b,93a53e5582574f10426754a9ee48619d,0.965,2,13,2,False,0,val,train,True,1130,911,
80f7cfb8ff20d9aa8eebcd541d0d5fd4,e573d5bd029fefceb5463707eb41a03a,0.965,8,3,3,False,4,train,test,True,1185,1131,
7788ddca67e3faf4da246eacc60675a3,785b6f565b34da9587a5fc441edbd49b,0.9649,35,3,3,False,0,train,val,True,636,1130,
7c440d8eb7dbda63b0b45b7773fa8279,858f5e5afdc19cfe16e0f8be97a28cd5,0.9649,4,3,3,False,4,val,train,True,279,862,
02a3870e56dbcb6afd73546af54a8457,3094f0e7f338e708620942f9f939c7cf,0.9648,2,13,2,False,0,train,test,True,987,258,
2a4cff606b103cb1698560ba1dee0eb6,bcadcbc70af9a0f20cdbfcb2e6689b6c,0.9648,2,3,2,True,4,test,train,True,237,1305,
6465a5ab1539fe69d2392408606dfade,f4df16a55805e69f7013d79eca0c46a7,0.9648,2,5,2,False,5,train,val,True,1281,1324,
8c5b4130d7ad948a6221527aa0087a10,c6b8dec24dcca40d214475e2366047ef,0.9648,2,3,2,True,3,val,train,True,643,1270,
a7d18581b5402766aacf91d52e6143eb,d451ec7b30cdbf594212c1bf7549a212,0.9648,3,20,3,False,1,test,val,True,531,947,
1c63335d177c12cab2b3baa2ccf4c328,9bc5cd695f30b6f98e65dc356cf6c656,0.9647,3,2,2,True,3,train,test,True,101,447,
2e1107832601b1d8e00fef91a5a41f69,baa52ab819b61626c7ca027dfca5bf31,0.9647,3,2,2,True,1,test,train,True,244,818,
3111867f5335731289a4feb3db5644b7,4600b8e6025b7af1836bedf33e2b5c66,0.9647,5,2,2,False,2,train,val,True,0,89,
08b92dd5bd510ff336949f1042c11991,78fa6eadfc403f3440ef91db24d387b6,0.9647,12,2,2,False,4,test,train,True,249,266,
55dae64aaea4bd532b6889d0632517de,ff1ca9ec7c9d1694dcacaf5176976967,0.9647,4,2,2,False,5,train,test,True,503,1460,
4cc1691f988cd4596b2a38d1e64c18ce,cf385dd3211d78cdcfa8c90c2bab5b37,0.9646,4,2,2,False,3,train,val,True,351,965,
88ef695f58a55195f0730b4090583f4c,ab1f4d1aa956de906fa909f5fee8fbee,0.9645,2,20,2,False,0,train,val,True,355,561,
b790c95b8efb85a4e600533cf0444937,e948b70d1e102a039a6b93a4be16b323,0.9645,9,3,3,False,0,train,val,True,663,1176,
2e1107832601b1d8e00fef91a5a41f69,3605ec5ecd6cd8f36a046746b1888cad,0.9644,4,2,2,False,1,test,train,True,244,61,
57d82e5381a64e28e1daae58c9806ab5,876d25db23f2f8ed17646186a30bb263,0.9644,2,12,2,False,3,val,train,True,960,681,
72aa3eb389001c2e3ceeb58e7b48dfe9,99cc5f5b9f1a86c14dc1970defb07799,0.9644,10,3,3,False,1,val,test,True,947,1350,
01d20d68bce47bec01d816b893630f18,e8ce5cd6a70ea33bf280e6fddc6da27f,0.9643,3,3,3,True,1,test,train,True,50,650,
1ab5733eafcd0a2baede5e06d4195915,7cc3935f0c256daf77c943ca91f2fcd3,0.9643,11,3,3,False,0,train,val,True,560,698,
1afb7eb814308f8491a88398a6068422,55b2b9388cfcde42069bee4804274884,0.9642,3,3,3,True,2,val,train,True,185,305,
6b1293bfb8877f750a8cf054e4e0a29e,b2545fbd121c537ccb04c90cef91631c,0.9642,2,4,2,False,2,train,test,True,823,1027,
af41a64b57d2f3244cab6f912383a6c1,bd525e9a428797c9afb48a9ffdbe5160,0.9642,3,91,3,False,0,val,train,True,593,1132,
1fa5537c8bba02102cbd68fe9b4abd27,b1d93623521ae08ba520855009692683,0.9641,2,2,2,True,4,train,val,True,492,615,
08b92dd5bd510ff336949f1042c11991,42c97dfa8a8d7ab5ee5ddcc6a5c968da,0.9641,15,2,2,False,4,test,train,True,249,266,
45bc46a31180f65994e37850418e237b,ee1605f1c4e68d7a52a07fae529e14f8,0.9641,3,5,3,False,5,train,val,True,1318,1232,
91711a1d263ddd2559f5b91669cfcb4a,c15bffae592596f8f566239c725ec577,0.9641,5,2,2,False,4,train,val,True,203,1260,
8520e95c49091fe5676146fcedfb3793,c6d41e8b7c2c101b9a927d4f403ec451,0.9641,14,3,3,False,0,test,train,True,1421,812,
49cf4320931ec7b716d8782ce29c4549,ce8f7d335ba01839ce10eaff44daff42,0.9641,19,3,3,False,2,train,val,True,880,888,
8845e2a5497b43f86bb2ff4b8a0abd97,cf385dd3211d78cdcfa8c90c2bab5b37,0.9641,4,3,3,False,3,train,val,True,351,965,
424695a2886897279fd2d40c394d7848,de053910e530a0446edf0c8dc12d31e3,0.964,2,2,2,True,1,train,test,True,414,1040,
4bf5a250183e162fdabe2e6080a46cce,6a2889f097b3501ebc0343427e9e0c3e,0.964,3,2,2,True,0,test,train,True,104,481,
4c4c624b8db2f481703c4ee6dea58bc2,72aa3eb389001c2e3ceeb58e7b48dfe9,0.964,2,11,2,False,1,test,val,True,1114,947,
8c8fc85ded58f6e097a0aca8c56c35e0,eca989843a1006206f8af3503b71b66c,0.964,3,4,3,False,3,val,train,True,529,1220,
22d0fa89e2f644d9c6ef77735619d760,4f0d03d08a5583138eaed5761f895d28,0.9639,3,11,3,False,3,test,train,True,28,724,
45b107368018ae2d6174aa5c1c6aa29c,a27a666f057315f08ce43d8da423e8ea,0.9639,2,3,2,True,1,test,train,True,112,807,
45bc46a31180f65994e37850418e237b,601ffcbed401250430f367a898cb3e3c,0.9639,4,3,3,False,5,train,val,True,1318,1232,
68ef1f45254c298cac176cabb6c0fe58,c15bffae592596f8f566239c725ec577,0.9639,4,3,3,False,4,train,val,True,203,1260,
c10eb86a927f359f5d1e573927f19945,cab3be5d1206bf586249afffb74ab846,0.9639,5,3,3,False,1,train,val,True,759,851,
e2726cffee3499287c6f87b561dd228d,fd7763888e090f5385c2c49944ce94ab,0.9639,3,2,2,True,5,train,test,True,1096,1439,
06ef45756a44d6ec0301b519700bf053,5252182ded15f6179aba4b367c0215dc,0.9638,3,18,3,False,0,train,test,True,579,429,
3d7c76e3d1106d038356561b67b4ac1a,ab17f187d0cf1522c838108906131162,0.9638,2,43,2,False,0,val,train,True,868,1132,
134d69e06d397dc06ed6794b737c63fd,52e38cf820ba3f92ca415cb2a2672ea0,0.9638,5,2,2,False,5,train,val,True,633,121,
2fd30e8bcadfd927b8280fb9d7fdb610,9868a54bf110a952ac11af9f4659c5e1,0.9636,2,3,2,True,1,test,train,True,50,1002,
0e6ba66e0b6faf748d29425b8fef9d79,7adbbe8f689e5d5c0593855b056f7019,0.9635,2,2,2,True,3,test,train,True,519,583,
17537cf7df9f40a7ffb523b4d2a2bb8e,e7638f9443ea67c64e7befcfb52d35f2,0.9635,2,2,2,True,1,test,train,True,168,1153,
95cef4ca534e7e446accec285266416c,a8e773eff750fc08a72de5075c79474f,0.9635,4,2,2,False,2,test,train,True,412,1059,
16d80dbe6d4b3bf22ecf54833b17f3ec,e8efa9929870f9695be85d3ee7276518,0.9634,2,2,2,True,5,test,train,True,153,1174,
1d0aa0b565ed9bdbc6c1f4a00bbc4f3d,31f51b7b36414dc9f0ddda7cac67328f,0.9634,3,5,3,False,1,train,test,True,414,1040,
2442cc58025c02b3d153183bb0f65bd4,8ced08fd98400f0dc7d3b1ebb782eb7b,0.9634,3,4,3,False,1,train,test,True,293,531,
339af1c837c6046bcf11ef8f6ee7a3c3,4c7ab20052bb5e2a11e998f4b8936898,0.9634,3,3,3,True,4,test,train,True,213,426,
73a68f27d9581434d99b621f0c2a434c,75835cc8ccb7fe86356cebdb35006fab,0.9634,2,17,2,False,0,val,train,True,253,1200,
71dbcf5569584dac2aae88cf712d22b1,8c5b4130d7ad948a6221527aa0087a10,0.9633,33,3,3,False,3,train,val,True,1148,643,
409d6815cecdf483be748a75c63c0b2e,8c64bb74f16d4a6c44c9b8ea5dee8543,0.9632,3,8,3,False,1,train,test,True,740,1135,
110c38159f8cc6780e2cd266baa332ef,b81f068ea8c90ec259cf9212bbc24c22,0.9632,16,3,3,False,3,train,test,True,30,667,
c6d87f56f56c456d38f3b6967eb21eab,fd73fb132d70187e69bc0638323b0ef9,0.9632,2,2,2,True,4,val,test,True,813,1438,
5c975e69eee9359ebe8da3f2a376fefb,e8efa9929870f9695be85d3ee7276518,0.9632,10,3,3,False,5,test,train,True,153,1174,
3ff30b9406f4c44c9b8dba47615f1fca,ffd2841373b39792ab0c84cccd066e31,0.9632,42,2,2,False,0,train,test,True,1298,1470,
3858dedc8e091fc0315c50e7f8d74a56,c0e652d920384bc328d1e1283178b566,0.9631,7,3,3,False,1,val,train,True,647,757,
b76e81e3f3d4feae50c826b07a7a919f,f70ed8ca14b13611e197cf07aae8f5f1,0.9631,4,2,2,False,3,train,val,True,1243,1353,
506eec1a2c0a806ef10ff76a9934cfe0,5b281fbdb595d08a630ec51d418a3196,0.963,2,2,2,True,5,test,val,True,1367,150,
71a3a451b367b93c6128e26c1516379d,fac68c117a18834ee2e9892083d82942,0.963,16,3,3,False,1,test,train,True,244,894,
035a5208729ef164213954598b8df75d,2131ddffffd2ccdc49b3c50edecf9d6e,0.9629,2,3,2,True,0,train,test,True,1420,42,
6029eceba97e1f924eec2b51df4f8daf,e7638f9443ea67c64e7befcfb52d35f2,0.9629,3,3,3,True,1,test,train,True,168,1153,
18a3bb8a5a0e5449d25195eb10804e39,210411ec362d79a5e34b8b0fdbd60745,0.9628,2,6,2,False,3,val,train,True,269,1358,
591a3db736f25c66b1261f01615e599b,efffcaf09935e68555f74277c387220a,0.9628,3,26,3,False,4,train,val,True,170,1260,
b9d2a95c3c0787c9faa9901d5b86c5a1,edb53390a53397b29cb85e21501b8efb,0.9628,2,2,2,True,3,train,val,True,680,1230,
40b2f139228855bf5f5551e8bd872ef5,e7ded102214a944d051a2628d5452faa,0.9628,5,2,2,False,1,test,train,True,159,1159,
6f23c9de94899d380bd7a075209ef415,fbed3981222546871069cdc71f07c996,0.9627,3,2,2,True,1,val,train,True,388,1412,
64d853ef2f8fd85e3a9b09d3791780e7,812a1113758fbc57bd0dfd6fd6d9a1a4,0.9627,103,3,3,False,0,val,train,True,188,1183,
06fc0c8a36a83d5150fca83d5bbb2612,8299e52f9a53b39407d0950456562add,0.9626,8,3,3,False,5,train,test,True,1281,326,
6ae06c0101d0cfa56d4ca5c6aaa7750b,c266773fdf88a75561821afdb49cc0e0,0.9626,8,2,2,False,1,test,train,True,676,1159,
c8ea4dc8fe6c8348dcc4db4d01c0c84a,f68673db7c65bc80fde188dea0e39c0b,0.9626,3,2,2,True,3,test,train,True,835,1343,
067a25212e4e5b9eab412c274ae16df6,df02f5c5fa4e85f143fef3593167ce62,0.9626,24,3,3,False,5,train,val,True,1118,1051,
1dda4dfc7a97b5f37085727da5852db2,59bc7df93b3b01dc3a1f3935555c3009,0.9625,2,2,2,True,2,val,train,True,878,500,
1f80aa9a268b5ba64292bd4f7d88fe33,e43ca92b64685313429257eab0e43c9f,0.9625,2,3,2,True,2,val,train,True,281,1161,
03a1deb18638f73ce898b2adac1c8ec9,feb0f0ab5eb812769d3a069b7be9dcf4,0.9623,2,2,2,True,5,train,test,True,288,1455,
0fee48bfc0a56f57a07134f30f54ca49,22aa8069a9ed5dd4884ae19dd73ad716,0.9623,3,2,2,True,3,test,train,True,611,161,
3d7c76e3d1106d038356561b67b4ac1a,ba688af0eaf8cb53ccca7ee628a4691a,0.9623,3,41,3,False,0,val,train,True,868,911,
06cab87cd7a132bd8eaa30aa1ea42434,4648da3952ca9db5259d110694b9ea8d,0.9623,5,3,3,False,2,train,val,True,0,89,
51ea992db967a0b925588ee2eee322ab,5252182ded15f6179aba4b367c0215dc,0.9623,3,24,3,False,0,train,test,True,117,429,
668c4850b2f821babc8ff8c7e877b9b2,e73b08596d7a8aabfdddbddb4b8996eb,0.9623,3,3,3,True,1,test,val,True,1403,1152,
c0a0956a39319920d02c5c4eb30c5e10,c24bb6e1c14b242a4744d9854f738470,0.9623,2,2,2,True,3,train,test,True,755,772,
6a43f7e8b37e4f8a63ba3f178ef78016,dc10032bf598b0a3268074de4bb2d7b6,0.9623,4,2,2,False,4,test,train,True,209,426,
1b86a85640e5832e6b27d89c8f99adf9,702c576df7dfbf43e3c17cd29f804ef9,0.9622,3,2,2,True,3,train,test,True,755,667,
01d20d68bce47bec01d816b893630f18,2f711ff54c15f3d9d627cb5e98b278fb,0.9622,5,3,3,False,1,test,train,True,50,607,
9526ed25cd1ac4113139593575131cd1,d52d28b99ef14ecc6e55b92170b883e9,0.9622,2,2,2,True,1,train,val,True,1095,1250,
bc9c6686eeb1ee886d3b461b2f584760,dd6ded8699cc4d3bf62c7e961b8a70ec,0.9622,3,4,3,False,0,train,val,True,977,1031,
d2c964910e2e8295fc329dd57918986f,df4146c2cb4e97d9c227bdd90d4dc6f8,0.9622,4,2,2,False,2,test,train,True,930,1054,
63226114e772943ce7f8017d9f5d4b90,d2c964910e2e8295fc329dd57918986f,0.9621,2,5,2,False,2,train,test,True,1054,930,
275322852b2d7d5cff8a19cc5e72ff4e,f93148f68ff93c84d40d566a6cd1dbab,0.9621,10,3,3,False,2,train,test,True,474,1381,
12942b14ee8cde158e33d537cc3582a9,cb4dce32e66ce659b386933a77ff59b1,0.962,3,2,2,True,3,val,test,True,1230,859,
